prison_name,baseline_cna,in_use_cna,operational_capacity,population,perc_pop_to_used_cna,perc_acc_available,date,source
Whatton,775,769,841,840,1.09,0.99,2013-12-27,prison-population-monthly-december-2013.txt
Whitemoor,473,458,458,453,0.99,0.97,2013-12-27,prison-population-monthly-december-2013.txt
Winchester,499,499,685,656,1.31,1.0,2013-12-27,prison-population-monthly-december-2013.txt
Wolds,331,307,371,363,1.18,0.93,2013-12-27,prison-population-monthly-december-2013.txt
Woodhill,660,660,819,780,1.18,1.0,2013-12-27,prison-population-monthly-december-2013.txt
Wormwood Scrubs,1170,1170,1279,1252,1.07,1.0,2013-12-27,prison-population-monthly-december-2013.txt
Wymott,1102,1038,1111,1101,1.06,0.94,2013-12-27,prison-population-monthly-december-2013.txt
Sub total,77588,75065,87111,83619,1.11,0.97,2013-12-27,prison-population-monthly-december-2013.txt
Dover (IRC),342,280,280,251,0.9,0.82,2013-12-27,prison-population-monthly-december-2013.txt
Haslar (IRC),170,170,170,154,0.91,1.0,2013-12-27,prison-population-monthly-december-2013.txt
Morton Hall (IRC),392,392,392,368,0.94,1.0,2013-12-27,prison-population-monthly-december-2013.txt
Sub total,904,842,842,773,0.92,0.93,2013-12-27,prison-population-monthly-december-2013.txt
Total,78492,75907,85953,84392,1.11,0.97,2013-12-27,prison-population-monthly-december-2013.txt
Altcourse,794,794,1204,1174,1.48,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Ashfield,407,407,383,297,0.73,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Askham Grange,150,126,128,120,0.95,0.84,2012-02-24,prison-population-monthly-feb2012.txt
Aylesbury,436,424,444,431,1.02,0.97,2012-02-24,prison-population-monthly-feb2012.txt
Bedford,322,322,506,472,1.47,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Belmarsh,800,800,957,901,1.13,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Birmingham,1093,1093,1450,1449,1.33,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Blantyre House,122,122,122,121,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Blundeston,481,439,466,459,1.05,0.91,2012-02-24,prison-population-monthly-feb2012.txt
Brinsford,545,545,577,548,1.01,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Bristol,427,427,648,575,1.35,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Brixton,530,525,798,773,1.47,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Bronzefield,527,527,527,499,0.95,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Buckley Hall,410,410,445,440,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Bullingdon,879,879,1114,1118,1.27,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Bullwood Hall,220,220,241,240,1.09,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Bure,503,503,523,518,1.03,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Canterbury,195,195,314,313,1.61,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Cardiff,554,539,814,810,1.5,0.97,2012-02-24,prison-population-monthly-feb2012.txt
Channings Wood,698,698,751,747,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Chelmsford,554,554,752,736,1.33,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Coldingley,493,493,513,507,1.03,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Cookham Wood,143,143,143,128,0.9,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Dartmoor,641,634,658,637,1.0,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Deerbolt,513,513,513,479,0.93,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Doncaster,713,713,1145,1112,1.56,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Dorchester,148,148,271,244,1.65,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Dovegate,1064,1060,1135,1108,1.05,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Downview,359,359,368,339,0.94,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Drake Hall,315,315,315,309,0.98,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Durham,606,606,1017,930,1.53,1.0,2012-02-24,prison-population-monthly-feb2012.txt
East Sutton Park,98,98,100,85,0.87,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Eastwood Park,410,315,363,308,0.98,0.77,2012-02-24,prison-population-monthly-feb2012.txt
Elmley (Sheppey),943,943,1252,1241,1.32,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Everthorpe,603,603,689,667,1.11,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Exeter,325,317,561,534,1.68,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Featherstone,671,671,687,682,1.02,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Feltham,762,762,762,706,0.93,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Ford,521,521,521,506,0.97,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Forest Bank,1064,1064,1364,1360,1.28,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Foston Hall,290,290,310,293,1.01,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Frankland,859,844,844,816,0.97,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Full Sutton,604,596,608,612,1.03,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Garth,811,811,846,839,1.03,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Gartree,677,677,677,675,1.0,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Glen Parva,649,649,808,733,1.13,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Gloucester,221,213,321,276,1.3,0.96,2012-02-24,prison-population-monthly-feb2012.txt
Grendon,251,238,238,221,0.93,0.95,2012-02-24,prison-population-monthly-feb2012.txt
Guys Marsh,520,452,509,504,1.12,0.87,2012-02-24,prison-population-monthly-feb2012.txt
Hatfield,266,266,266,264,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Haverigg,622,622,644,638,1.03,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Hewell,1173,1003,1261,1227,1.22,0.86,2012-02-24,prison-population-monthly-feb2012.txt
High Down,999,999,1103,1110,1.11,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Highpoint (North and South),1299,1271,1335,1329,1.05,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Hindley,506,506,506,273,0.54,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Hollesley Bay,365,365,365,364,1.0,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Holloway,540,533,591,564,1.06,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Holme House,1034,1034,1212,1169,1.13,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Hull,723,723,1044,982,1.36,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Huntercombe,370,430,430,407,0.95,1.16,2012-02-24,prison-population-monthly-feb2012.txt
Isis,478,478,622,616,1.29,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Isle of Wight,1578,1550,1698,1686,1.09,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Kennet,175,175,342,333,1.9,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Kingston,199,199,199,199,1.0,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Kirkham,632,632,630,625,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Kirklevington Grange,283,283,283,273,0.96,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Lancaster Farms,480,480,530,510,1.06,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Leeds,826,786,1123,1085,1.38,0.95,2012-02-24,prison-population-monthly-feb2012.txt
Leicester,210,203,386,352,1.73,0.97,2012-02-24,prison-population-monthly-feb2012.txt
Lewes,624,616,742,650,1.06,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Leyhill,528,528,528,492,0.93,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Lincoln,438,427,729,664,1.56,0.97,2012-02-24,prison-population-monthly-feb2012.txt
Lindholme,930,914,994,963,1.05,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Littlehey,1143,1143,1220,1175,1.03,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Liverpool,1190,1187,1477,1275,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Long Lartin,629,622,622,614,0.99,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Low Newton,314,298,336,274,0.92,0.95,2012-02-24,prison-population-monthly-feb2012.txt
Lowdham Grange,900,900,920,893,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Maidstone,565,565,600,593,1.05,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Manchester,965,917,1256,1199,1.31,0.95,2012-02-24,prison-population-monthly-feb2012.txt
Moorland,943,943,1006,808,0.86,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Mount,747,747,786,778,1.04,1.0,2012-02-24,prison-population-monthly-feb2012.txt
New Hall,395,392,446,372,0.95,0.99,2012-02-24,prison-population-monthly-feb2012.txt
North Sea Camp,378,378,378,362,0.96,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Northallerton,146,146,252,232,1.59,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Northumberland,1353,1297,1348,1317,1.02,0.96,2012-02-24,prison-population-monthly-feb2012.txt
Norwich,623,623,769,771,1.24,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Nottingham,723,723,1060,1034,1.43,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Onley,742,742,742,737,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Parc,1170,1170,1474,1433,1.22,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Pentonville,915,915,1310,1263,1.38,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Peterborough (Female),360,360,384,344,0.96,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Peterborough (Male),480,480,624,573,1.19,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Portland,464,464,505,497,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Prescoed,199,199,230,219,1.1,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Preston,455,455,842,754,1.66,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Ranby,893,892,1098,1081,1.21,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Reading,190,190,293,235,1.24,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Risley,1050,1050,1095,1080,1.03,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Rochester,756,584,562,543,0.93,0.77,2012-02-24,prison-population-monthly-feb2012.txt
Rye Hill,600,600,625,621,1.04,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Send,282,282,282,259,0.92,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Shepton Mallet / Erlestoke,659,659,683,673,1.02,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Shrewsbury,182,170,340,331,1.95,0.93,2012-02-24,prison-population-monthly-feb2012.txt
Spring Hill,334,333,333,320,0.96,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Stafford,741,741,741,735,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Standford Hill (Sheppey),464,464,464,456,0.98,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Stocken,967,967,1056,1038,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Stoke Heath,634,634,750,693,1.09,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Styal,461,450,459,441,0.98,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Sudbury,581,581,581,573,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Swaleside (Sheppey),1112,1112,1112,1104,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Swansea,248,240,445,430,1.79,0.97,2012-02-24,prison-population-monthly-feb2012.txt
Swinfen Hall,604,604,654,637,1.05,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Thorn Cross,322,322,322,295,0.92,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Usk,153,153,266,260,1.7,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Verne,572,572,607,604,1.06,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Wakefield,751,749,749,741,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Wandsworth,1101,730,1284,1284,1.76,0.66,2012-02-24,prison-population-monthly-feb2012.txt
Warren Hill,244,192,192,135,0.7,0.79,2012-02-24,prison-population-monthly-feb2012.txt
Wayland,958,958,1031,1025,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Wealstun,810,810,832,802,0.99,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Wellingborough,638,580,588,575,0.99,0.91,2012-02-24,prison-population-monthly-feb2012.txt
Werrington,160,160,160,139,0.87,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Wetherby,396,376,376,340,0.9,0.95,2012-02-24,prison-population-monthly-feb2012.txt
Whatton,779,776,841,834,1.07,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Whitemoor,473,458,458,454,0.99,0.97,2012-02-24,prison-population-monthly-feb2012.txt
Winchester,499,499,706,686,1.37,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Wolds,320,320,360,355,1.11,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Woodhill,661,656,840,820,1.25,0.99,2012-02-24,prison-population-monthly-feb2012.txt
Wormwood Scrubs,1176,1051,1254,1211,1.15,0.89,2012-02-24,prison-population-monthly-feb2012.txt
Wymott,1102,1102,1176,1167,1.06,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Sub total,79078,77303,90467,86861,1.12,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Dover (IRC),316,316,316,237,0.75,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Haslar (IRC),160,160,160,145,0.91,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Morton Hall (IRC),392,392,392,340,0.87,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Sub total,868,868,868,722,0.83,1.0,2012-02-24,prison-population-monthly-feb2012.txt
Total,79946,78171,89335,87583,1.12,0.98,2012-02-24,prison-population-monthly-feb2012.txt
Altcourse,794,794,1108,1093,1.38,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Ashfield,423,423,360,105,0.25,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Askham Grange,150,126,128,110,0.87,0.84,2013-02-22,prison-population-monthly-feb2013.txt
Aylesbury,411,411,444,401,0.98,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Bedford,322,322,494,483,1.5,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Belmarsh,781,788,813,749,0.95,1.01,2013-02-22,prison-population-monthly-feb2013.txt
Birmingham,1093,1093,1450,1413,1.29,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Blantyre House,122,122,122,122,1.0,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Blundeston,481,481,526,515,1.07,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Brinsford,545,545,577,506,0.93,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Bristol,427,427,614,588,1.38,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Brixton,530,525,798,704,1.34,0.99,2013-02-22,prison-population-monthly-feb2013.txt
Bronzefield,527,527,527,461,0.87,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Buckley Hall,410,410,445,441,1.08,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Bullingdon,879,879,1114,1066,1.21,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Bullwood Hall,222,216,92,10,0.05,0.97,2013-02-22,prison-population-monthly-feb2013.txt
Bure,503,503,523,518,1.03,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Canterbury,195,195,128,19,0.1,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Cardiff,539,539,804,791,1.47,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Channings Wood,698,698,731,715,1.02,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Chelmsford,551,551,632,607,1.1,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Coldingley,493,493,513,503,1.02,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Cookham Wood,143,143,143,93,0.65,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Dartmoor,642,639,659,651,1.02,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Deerbolt,513,513,513,391,0.76,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Doncaster,743,743,1145,1134,1.53,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Dorchester,152,152,291,248,1.63,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Dovegate,1064,1060,1060,1027,0.97,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Downview,355,355,355,321,0.9,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Drake Hall,315,315,315,280,0.89,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Durham,592,592,990,798,1.35,1.0,2013-02-22,prison-population-monthly-feb2013.txt
East Sutton Park,98,98,100,94,0.96,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Eastwood Park,410,315,363,311,0.99,0.77,2013-02-22,prison-population-monthly-feb2013.txt
Elmley (Sheppey),943,943,1252,1243,1.32,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Erlestoke,494,488,488,485,0.99,0.99,2013-02-22,prison-population-monthly-feb2013.txt
Everthorpe,615,615,689,667,1.08,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Exeter,326,317,561,519,1.64,0.97,2013-02-22,prison-population-monthly-feb2013.txt
Featherstone,671,671,687,676,1.01,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Feltham,762,762,762,624,0.82,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Ford,521,521,521,507,0.97,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Forest Bank,1064,1064,1364,1318,1.24,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Foston Hall,290,290,310,280,0.97,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Frankland,859,808,808,792,0.98,0.94,2013-02-22,prison-population-monthly-feb2013.txt
Full Sutton,604,596,616,607,1.02,0.99,2013-02-22,prison-population-monthly-feb2013.txt
Garth,811,811,846,797,0.98,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Gartree,707,707,707,702,0.99,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Glen Parva,637,637,808,685,1.08,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Grendon / Springhill,586,572,573,558,0.98,0.98,2013-02-22,prison-population-monthly-feb2013.txt
Guys Marsh,518,518,579,570,1.1,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Haverigg,622,622,644,629,1.01,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Hewell,1003,1003,1261,1203,1.2,1.0,2013-02-22,prison-population-monthly-feb2013.txt
High Down,999,999,1103,1087,1.09,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Highpoint (North and South),1299,1259,1285,1244,0.99,0.97,2013-02-22,prison-population-monthly-feb2013.txt
Hindley,506,506,506,180,0.36,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Hollesley Bay,421,421,421,417,0.99,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Holloway,540,533,591,474,0.89,0.99,2013-02-22,prison-population-monthly-feb2013.txt
Holme House,1034,1034,1210,1116,1.08,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Hull,723,723,876,748,1.03,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Huntercombe,370,370,430,422,1.14,1.0,2013-02-22,prison-population-monthly-feb2013.txt
Isis,478,399,543,510,1.28,0.83,2013-02-22,prison-population-monthly-feb2013.txt
Isle of Wight,1584,1556,1379,1182,0.76,0.98,2013-02-22,prison-population-monthly-feb2013.txt
